,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,AVG CPU TEMP
Time,CPU Core #1,CPU Core #2,CPU Total,CPU Core #1,CPU Core #2,CPU Package,CPU Core #1,CPU Core #2,CPU Package,CPU Cores,CPU Graphics,Bus Speed,Memory,Used Memory,Available Memory,Temperature,Used Space,
11/23/2021 23:53:40,0,1.5625,0.78125,40,40,40,1197.28015,1197.28015,1.86565959,0.365981966,0.002715951,99.7733459,24.62423,1.93996429,5.93830872,46,23.2810669,40
11/23/2021 23:53:41,1.58730149,1.5625,1.57489777,39,39,40,1197.28027,1197.28027,1.99623859,0.484861821,0.002715971,99.77336,24.6248627,1.94001389,5.938259,46,23.2810669,39.33333333
11/23/2021 23:53:42,0,3.125,1.5625,39,39,39,1197.2804,1197.2804,1.81466925,0.3181188,0.002512907,99.77337,24.62423,1.93996429,5.93830872,46,23.2810669,39
11/23/2021 23:53:43,0,2.34375,1.171875,39,39,41,1197.28027,1197.28027,1.84271944,0.339388281,0.002706349,99.77336,24.6249619,1.94002151,5.9382515,46,23.2810669,39.66666667
11/23/2021 23:53:44,0,2.30768919,1.15384459,40,40,40,1197.2804,1197.2804,1.72913194,0.2490513,0.002492023,99.77337,24.6247711,1.94000626,5.93826675,46,23.2810669,40
11/23/2021 23:53:45,0,2.30768919,1.15384459,39,39,40,1197.28015,1197.28015,1.86891782,0.363440275,0.00263982,99.7733459,24.62535,1.940052,5.938221,46,23.2810669,39.33333333
11/23/2021 23:53:46,0,1.53846145,0.7692337,39,39,40,1197.2804,1197.2804,1.77513111,0.2955667,0.002663848,99.77336,24.6223,1.93981171,5.9384613,46,23.2810669,39.33333333
11/23/2021 23:53:47,0,1.51515007,0.757575035,40,40,40,1197.28015,1197.28015,1.86019754,0.360475421,0.002437331,99.7733459,24.62336,1.93989563,5.93837738,46,23.2810669,40
11/23/2021 23:53:48,0,2.30768919,1.15384459,39,39,40,1197.28027,1197.28027,1.84606314,0.3418378,0.002810619,99.77336,24.6248169,1.94001007,5.938263,46,23.2810669,39.33333333
11/23/2021 23:53:49,0,1.51515007,0.757575035,40,40,40,1197.2804,1197.2804,1.74134231,0.265511453,0.002646687,99.77336,24.6226349,1.93983841,5.9384346,46,23.2810669,40
11/23/2021 23:53:50,0,1.53846145,0.7692337,40,40,40,1197.28027,1197.28027,1.798816,0.3136579,0.002492586,99.77335,24.6225357,1.93983078,5.938442,46,23.2810669,40
11/23/2021 23:53:51,2.22816467,3.03030014,2.62923241,40,40,41,1197.27991,1197.27991,2.41105127,0.7201666,0.002434531,99.77333,24.6195831,1.93959808,5.938675,46,23.2810669,40.33333333
11/23/2021 23:53:52,0,1.53846145,0.7692337,40,40,41,1197.28052,1197.28052,2.28988957,0.5977275,0.002662785,99.77338,24.6271362,1.94019318,5.93808,46,23.2810669,40.33333333
11/23/2021 23:53:53,0,2.30768919,1.15385056,39,39,39,1197.2804,1197.2804,1.859851,0.350167274,0.00252931,99.77337,24.6272888,1.94020462,5.93806839,46,23.2810669,39
11/23/2021 23:53:54,0,1.49253607,0.746268034,38,38,39,1197.28015,1197.28015,1.74349844,0.2687917,0.002613786,99.7733459,24.6252975,1.94004822,5.938225,46,23.2810669,38.33333333
11/23/2021 23:53:56,0,1.51515007,0.757575035,39,39,40,1197.28052,1197.28052,1.84599888,0.3521284,0.00256878,99.77338,24.6268463,1.94017029,5.93810272,46,23.2810669,39.33333333
11/23/2021 23:53:57,0,1.53846145,0.7692337,39,39,39,1197.28015,1197.28015,1.76678538,0.295164347,0.002655489,99.7733459,24.6261215,1.94011307,5.93816,46,23.2810669,39
11/23/2021 23:53:58,0.7692337,1.53846145,1.15385056,40,40,41,1197.28027,1197.28027,1.77985215,0.2923721,0.002688827,99.77336,24.6261673,1.94011688,5.938156,46,23.2810669,40.33333333
11/23/2021 23:53:59,0,2.30768919,1.15384459,38,38,39,1197.28015,1197.28015,1.82893181,0.328938872,0.002679655,99.77334,24.6252975,1.94004822,5.938225,46,23.2810669,38.33333333
11/23/2021 23:54:00,0,1.5625,0.78125,39,39,39,1197.27979,1197.27979,1.849195,0.3581017,0.002722096,99.7733154,24.6272278,1.94020081,5.938072,46,23.2810669,39
11/23/2021 23:54:01,0.7692337,1.53846145,1.15385056,39,39,39,1197.28088,1197.28088,1.83016384,0.338032871,0.00268912,99.7734146,24.62452,1.93998718,5.938286,46,23.2810669,39
11/23/2021 23:54:02,0,1.53846145,0.7692337,40,40,40,1197.28027,1197.28027,1.79027,0.303493649,0.00249381,99.77335,24.6236954,1.93992233,5.93835068,46,23.2810669,40
11/23/2021 23:54:03,0,1.51515007,0.757575035,39,39,40,1197.28027,1197.28027,1.86859024,0.373559475,0.002613536,99.77335,24.6269,1.9401741,5.938099,46,23.2810669,39.33333333
11/23/2021 23:54:04,0,1.51515007,0.757575035,38,38,40,1197.2804,1197.2804,1.75338852,0.279969573,0.002639253,99.77337,24.6264572,1.94013977,5.93813324,46,23.2810669,38.66666667
11/23/2021 23:54:05,0,1.53846145,0.7692337,39,39,40,1197.28015,1197.28015,1.86046791,0.363804668,0.002666113,99.7733459,24.6265564,1.9401474,5.93812561,46,23.2810669,39.33333333
11/23/2021 23:54:06,0,1.53846145,0.7692337,38,38,39,1197.28027,1197.28027,1.78285456,0.3026963,0.002652586,99.77336,24.6229248,1.9398613,5.93841171,46,23.2810669,38.33333333
11/23/2021 23:54:07,0,1.5625,0.78125,38,38,40,1197.28015,1197.28015,1.787923,0.309140533,0.002502118,99.77335,24.6221,1.93979645,5.93847656,46,23.2810669,38.66666667
11/23/2021 23:54:08,0,1.5625,0.78125,39,39,39,1197.27966,1197.27966,1.78837585,0.3067255,0.002691924,99.7733,24.6246643,1.93999863,5.93827438,46,23.2810669,39
11/23/2021 23:54:09,0,1.5625,0.78125,38,39,40,1197.281,1197.281,1.82867575,0.3322262,0.002833066,99.7734146,24.62085,1.93969727,5.93857574,46,23.2810669,39
11/23/2021 23:54:10,1.53846145,0.7692337,1.15384459,39,39,39,1197.28015,1197.28015,1.84979618,0.346738666,0.002505599,99.77335,24.6196289,1.9396019,5.938671,46,23.2810669,39
11/23/2021 23:54:11,0,1.53846145,0.7692337,39,39,40,1197.2804,1197.2804,1.77175689,0.293608159,0.00246717,99.77336,24.6219559,1.939785,5.938488,46,23.2810669,39.33333333
11/23/2021 23:54:12,0,2.30768919,1.15384459,39,39,39,1197.28015,1197.28015,1.80535591,0.3116362,0.002671426,99.7733459,24.6210861,1.93971634,5.93855667,46,23.2810669,39
11/23/2021 23:54:13,0,1.53846145,0.7692337,38,38,39,1197.28052,1197.28052,1.75521672,0.280725628,0.002457932,99.77338,24.623848,1.93993378,5.938339,46,23.2810669,38.33333333
11/23/2021 23:54:14,0.7692337,1.53846145,1.15385056,38,38,39,1197.28015,1197.28015,1.74755406,0.272739738,0.002490705,99.77334,24.6248169,1.94001007,5.938263,46,23.2810669,38.33333333
11/23/2021 23:54:15,0.757575035,1.5625,1.16003752,39,39,40,1197.28027,1197.28027,1.84482288,0.357355177,0.002709773,99.77335,24.62268,1.93984222,5.938431,46,23.2810669,39.33333333
11/23/2021 23:54:16,0,1.53846145,0.7692337,38,38,39,1197.2804,1197.2804,1.759391,0.283965766,0.002676086,99.77337,24.62181,1.93977356,5.93849945,46,23.2810669,38.33333333
11/23/2021 23:54:17,0,0.757575035,0.378787518,38,38,39,1197.28027,1197.28027,1.76553118,0.293569058,0.002621152,99.77335,24.6247711,1.94000626,5.93826675,46,23.2810669,38.33333333
11/23/2021 23:54:18,0,1.53846145,0.7692337,39,39,40,1197.28027,1197.28027,1.7592597,0.283726215,0.002688776,99.77335,24.6273346,1.94020844,5.93806458,46,23.2810669,39.33333333
11/23/2021 23:54:19,0,2.21717358,1.10858679,39,39,39,1197.28027,1197.28027,1.76505315,0.287138581,0.002562833,99.77335,24.6248169,1.94001007,5.938263,46,23.2810669,39
11/23/2021 23:54:20,0,1.53846145,0.7692337,39,39,40,1197.28027,1197.28027,1.84591341,0.351698935,0.002703982,99.77335,24.6236954,1.93992233,5.93835068,46,23.2810669,39.33333333
11/23/2021 23:54:21,0,2.30768919,1.15384459,38,38,39,1197.2804,1197.2804,1.77319992,0.288767636,0.002485351,99.77337,24.62709,1.94018936,5.93808365,46,23.2810669,38.33333333
11/23/2021 23:54:22,0,1.51515007,0.757575035,39,39,39,1197.28015,1197.28015,1.74695933,0.2721733,0.002567951,99.77334,24.6257324,1.94008255,5.93819046,46,23.2810669,39
11/23/2021 23:54:23,0,0.7692337,0.384616852,39,39,39,1197.2804,1197.2804,1.7847532,0.308377415,0.002468456,99.77337,24.62767,1.94023514,5.938038,46,23.2810669,39
11/23/2021 23:54:24,0,1.53846145,0.7692337,39,39,40,1197.28,1197.28,1.74430275,0.2698702,0.002669606,99.77334,24.62748,1.94021988,5.938053,46,23.2810669,39.33333333
11/23/2021 23:54:25,0,1.53846145,0.7692337,40,40,40,1197.28052,1197.28052,1.79302442,0.310541153,0.002684532,99.77338,24.627182,1.940197,5.938076,46,23.2810669,40
11/23/2021 23:54:26,0,2.34375,1.171875,39,39,40,1197.2804,1197.2804,1.74850917,0.268066138,0.002674886,99.77336,24.6263657,1.94013214,5.938141,46,23.2810669,39.33333333
11/23/2021 23:54:27,0,2.34375,1.171875,38,38,39,1197.28,1197.28,2.00669456,0.471684426,0.002719386,99.77333,24.6247711,1.94000626,5.93826675,46,23.2810745,38.33333333
11/23/2021 23:54:28,0.78125,2.34375,1.5625,39,39,39,1197.28,1197.28,1.76844752,0.289039433,0.002683208,99.77334,24.6285934,1.94030762,5.93796539,46,23.2810745,39
11/23/2021 23:54:29,0,2.34375,1.171875,39,39,39,1197.28052,1197.28052,1.72940075,0.250656247,0.002684628,99.77338,24.6282043,1.9402771,5.937996,46,23.2810745,39
11/23/2021 23:54:30,0,2.30768919,1.15384459,39,39,39,1197.2804,1197.2804,1.80350029,0.3145978,0.002497168,99.77336,24.6278229,1.94024658,5.93802643,46,23.2810745,39
11/23/2021 23:54:31,0,1.5625,0.78125,39,39,39,1197.2804,1197.2804,1.84185433,0.347877741,0.002693659,99.77337,24.6251526,1.94003677,5.938236,46,23.2810745,39
11/23/2021 23:54:32,0,2.34375,1.171875,39,39,39,1197.2804,1197.2804,1.82124686,0.3230993,0.002706639,99.77336,24.6270447,1.94018555,5.93808746,46,23.2810745,39
11/23/2021 23:54:33,16.1538486,1.53846145,8.846151,40,40,41,1197.27991,1197.27991,4.668203,2.99987912,0.002659054,99.77333,24.62748,1.94021988,5.938053,46,23.2810745,40.33333333
11/23/2021 23:54:34,0.78125,1.5625,1.171875,39,39,40,1197.28052,1197.28052,1.75275815,0.274587035,0.002700706,99.77337,24.6272278,1.94020081,5.938072,46,23.2810745,39.33333333
11/23/2021 23:54:35,0,1.53846145,0.7692337,40,40,40,1197.28015,1197.28015,1.79474509,0.311549962,0.002687467,99.7733459,24.6285934,1.94030762,5.93796539,46,23.2810745,40
11/23/2021 23:54:36,0.78125,2.34375,1.5625,39,39,40,1197.2804,1197.2804,1.81494057,0.2927167,0.002699947,99.77336,24.6275711,1.94022751,5.9380455,46,23.2810745,39.33333333
11/23/2021 23:54:37,0,3.076923,1.53846145,39,39,40,1197.2804,1197.2804,2.18655777,0.391190976,0.002148988,99.77336,24.6275253,1.94022369,5.93804932,46,23.2810745,39.33333333
11/23/2021 23:54:38,0,2.34375,1.171875,40,40,41,1197.28027,1197.28027,2.20774436,0.408992767,0.002519961,99.77335,24.62854,1.9403038,5.937969,46,23.2810745,40.33333333
11/23/2021 23:54:39,1.53846145,1.53846145,1.53846145,39,39,40,1197.28,1197.28,2.16743445,0.389871269,0.00270301,99.77334,24.627182,1.940197,5.938076,46,23.2810745,39.33333333
11/23/2021 23:54:40,0,2.34375,1.171875,39,39,39,1197.28064,1197.28064,1.84014714,0.338707745,0.002684805,99.7733841,24.6267471,1.94016266,5.93811035,46,23.2810745,39
11/23/2021 23:54:41,0,2.34375,1.171875,38,38,39,1197.28027,1197.28027,1.75698328,0.275229663,0.002653477,99.77335,24.6278687,1.9402504,5.93802261,46,23.2810745,38.33333333
11/23/2021 23:54:42,0,1.5625,0.78125,39,39,40,1197.28,1197.28,1.74692833,0.271782041,0.002716294,99.77334,24.6270447,1.94018555,5.93808746,46,23.2810745,39.33333333
11/23/2021 23:54:43,0,1.5625,0.78125,39,39,40,1197.2804,1197.2804,1.79032362,0.308032036,0.002700429,99.77337,24.6285934,1.94030762,5.93796539,46,23.2810745,39.33333333
11/23/2021 23:54:44,0,1.5625,0.78125,38,38,39,1197.28027,1197.28027,1.846216,0.3521952,0.002717179,99.77335,24.6255875,1.94007111,5.938202,46,23.2810745,38.33333333
11/23/2021 23:54:45,0,2.30768919,1.15384459,39,39,39,1197.28027,1197.28027,1.86815047,0.362854332,0.002517703,99.77335,24.628006,1.94026184,5.938011,46,23.2810745,39
11/23/2021 23:54:46,0,3.08893919,1.54446959,39,39,40,1197.28027,1197.28027,1.80022049,0.319637537,0.002672153,99.77336,24.627182,1.940197,5.938076,46,23.2810745,39.33333333
11/23/2021 23:54:47,0,1.53846145,0.7692337,39,39,39,1197.28027,1197.28027,1.76117265,0.284489155,0.002621542,99.77335,24.62748,1.94021988,5.938053,46,23.2810745,39
11/23/2021 23:54:48,0,1.53846145,0.7692337,39,39,39,1197.28,1197.28,1.76008475,0.2830798,0.002681793,99.77334,24.6285934,1.94030762,5.93796539,46,23.2810745,39
11/23/2021 23:54:49,0,2.3317337,1.16586685,38,38,39,1197.28052,1197.28052,1.77017725,0.293682247,0.002761418,99.7733841,24.62777,1.94024277,5.93803024,46,23.2810745,38.33333333
11/23/2021 23:54:50,0,1.53846145,0.7692337,39,39,40,1197.28027,1197.28027,1.80123484,0.3255707,0.002637829,99.77336,24.6268,1.94016647,5.93810654,46,23.2810745,39.33333333
11/23/2021 23:54:51,0,2.272725,1.13636255,39,39,39,1197.28052,1197.28052,1.83936656,0.3394214,0.002654876,99.77338,24.6261215,1.94011307,5.93816,46,23.2810745,39
11/23/2021 23:54:52,0,2.272725,1.13636255,38,38,39,1197.28015,1197.28015,1.798762,0.3055112,0.00263321,99.77334,24.62535,1.940052,5.938221,46,23.2810745,38.33333333
11/23/2021 23:54:53,0,2.34375,1.171875,39,38,40,1197.28027,1197.28027,2.06783581,0.5240541,0.002671113,99.77336,24.6284485,1.94029617,5.937977,46,23.2810745,39
11/23/2021 23:54:54,0,2.34375,1.171875,38,38,38,1197.28027,1197.28027,1.80979967,0.313369542,0.002737186,99.77335,24.62912,1.94034958,5.93792343,46,23.2810745,38
11/23/2021 23:54:55,0.78125,1.5625,1.171875,38,38,40,1197.2804,1197.2804,1.792409,0.3109853,0.002689685,99.77336,24.6276169,1.94023132,5.93804169,46,23.2810745,38.66666667
11/23/2021 23:54:56,0,1.51515007,0.757575035,39,39,40,1197.28027,1197.28027,1.78927732,0.309472054,0.002651554,99.77335,24.6288834,1.94033051,5.9379425,46,23.2810745,39.33333333
11/23/2021 23:54:57,0,1.5625,0.78125,38,38,39,1197.2804,1197.2804,1.8263694,0.335021734,0.002714702,99.77336,24.6281052,1.94026947,5.93800354,46,23.2810745,38.33333333
11/23/2021 23:54:58,0,3.076923,1.53846145,38,38,39,1197.28027,1197.28027,1.83737278,0.337672323,0.002329708,99.77335,24.6221,1.93979645,5.93847656,46,23.2810745,38.33333333
11/23/2021 23:54:59,0,2.34375,1.171875,39,39,39,1197.28027,1197.28027,1.85140145,0.347612679,0.002532864,99.77335,24.6156616,1.93928909,5.938984,46,23.2810745,39
11/23/2021 23:55:00,0,1.53846145,0.7692337,38,38,39,1197.2804,1197.2804,1.91580534,0.410139948,0.002675516,99.77336,24.6189117,1.93954468,5.93872833,46,23.2810745,38.33333333
11/23/2021 23:55:01,0,1.53846145,0.7692337,38,38,39,1197.28027,1197.28027,1.76296937,0.2862928,0.002567049,99.77335,24.6160965,1.93932343,5.93894958,46,23.2810745,38.33333333
11/23/2021 23:55:02,0,1.51515007,0.757575035,37,37,38,1197.2804,1197.2804,1.76621342,0.2934358,0.002531288,99.77336,24.6187668,1.93953323,5.93874,46,23.2810745,37.33333333
11/23/2021 23:55:03,0,1.5625,0.78125,38,38,38,1197.28015,1197.28015,1.85627854,0.3604012,0.002712088,99.77335,24.6189575,1.93954849,5.93872452,46,23.2810745,38
11/23/2021 23:55:04,0,1.51515007,0.757575035,39,39,39,1197.28027,1197.28027,1.8116982,0.331228256,0.002442141,99.77336,24.61808,1.93947983,5.938793,46,23.2810745,39
11/23/2021 23:55:05,0,1.53846145,0.7692337,39,39,39,1197.28015,1197.28015,1.86713159,0.369855434,0.002469395,99.77335,24.6198273,1.93961716,5.938656,46,23.2810745,39
11/23/2021 23:55:06,0,2.34375,1.171875,39,39,39,1197.28052,1197.28052,1.82029068,0.324407637,0.0026861,99.77337,24.6188583,1.93954086,5.938732,46,23.2810745,39
11/23/2021 23:55:07,0,1.49253607,0.746268034,39,39,39,1197.28015,1197.28015,1.76514292,0.287920028,0.002644551,99.7733459,24.6199265,1.93962479,5.938648,46,23.2810745,39
11/23/2021 23:55:08,0,1.53846145,0.7692337,40,40,40,1197.28027,1197.28027,1.79352951,0.316943228,0.002621966,99.77335,24.6192474,1.93957138,5.93870163,46,23.2810745,40
11/23/2021 23:55:09,0,1.53846145,0.7692337,39,39,39,1197.28015,1197.28015,1.77647865,0.302864432,0.002474873,99.77335,24.6195374,1.93959427,5.93867874,46,23.2810745,39
11/23/2021 23:55:10,0,2.30768919,1.15384459,39,39,39,1197.2804,1197.2804,1.837257,0.340883255,0.002678788,99.77337,24.61663,1.93936539,5.93890762,46,23.2810745,39
11/23/2021 23:55:11,0.7352948,1.49253607,1.11391544,39,39,39,1197.28027,1197.28027,1.84557831,0.3535975,0.002618049,99.77335,24.6194839,1.93959045,5.93868256,46,23.2810745,39
11/23/2021 23:55:13,0,1.51515007,0.757575035,40,40,40,1197.2804,1197.2804,1.81485534,0.325467139,0.002640286,99.77336,24.6190033,1.93955231,5.9387207,46,23.2810745,40
11/23/2021 23:55:14,0,1.53846145,0.7692337,38,38,39,1197.28015,1197.28015,1.84899139,0.3521373,0.002594587,99.7733459,24.6197815,1.93961334,5.93865967,46,23.2810745,38.33333333
11/23/2021 23:55:15,0.757575035,1.51515007,1.13636255,39,39,41,1197.28027,1197.28027,1.76468146,0.288828164,0.002655137,99.77336,24.6193,1.9395752,5.938698,46,23.2810745,39.66666667
11/23/2021 23:55:16,0.78125,2.34375,1.5625,39,39,40,1197.28015,1197.28015,1.86498535,0.3625272,0.00269826,99.7733459,24.6193924,1.93958282,5.93869,46,23.2810745,39.33333333
11/23/2021 23:55:17,0,1.5625,0.78125,38,38,39,1197.2804,1197.2804,1.76194322,0.2851322,0.002497707,99.77337,24.61847,1.93951035,5.93876266,46,23.2810745,38.33333333
11/23/2021 23:55:18,0.7352948,2.98507214,1.86018348,38,38,39,1197.28015,1197.28015,1.86828136,0.365327179,0.002590039,99.7733459,24.60762,1.93865585,5.939617,46,23.2810745,38.33333333
11/23/2021 23:55:19,1.49253607,3.73134613,2.611941,39,39,40,1197.28027,1197.28027,1.90396345,0.410884619,0.002583813,99.77336,24.60579,1.93851089,5.939762,46,23.2810745,39.33333333
11/23/2021 23:55:20,0,2.30768919,1.15384459,39,39,39,1197.28027,1197.28027,1.84731472,0.342307061,0.002692725,99.77336,24.6198273,1.93961716,5.938656,46,23.2810745,39
11/23/2021 23:55:21,0,1.51515007,0.757575035,39,39,39,1197.2804,1197.2804,1.80524158,0.32796216,0.002155983,99.77336,24.6176,1.93944168,5.93883133,46,23.2810745,39
11/23/2021 23:55:22,0,1.5625,0.78125,39,39,40,1197.28027,1197.28027,1.78616476,0.31042704,0.0023279,99.77336,24.6200714,1.93963623,5.938637,46,23.2810745,39.33333333
11/23/2021 23:55:23,0,0.78125,0.390625,39,39,39,1197.2804,1197.2804,1.7631948,0.291885555,0.002726621,99.77337,24.6199265,1.93962479,5.938648,46,23.2810745,39
11/23/2021 23:55:24,0,1.53846145,0.7692337,39,39,38,1197.28015,1197.28015,1.78008628,0.301423728,0.002537768,99.77334,24.6227875,1.93984985,5.938423,46,23.2810745,38.66666667
11/23/2021 23:55:25,0,1.51515007,0.757575035,39,39,40,1197.2804,1197.2804,1.76604593,0.2893232,0.002666159,99.77336,24.6205521,1.93967438,5.93859863,46,23.2810745,39.33333333
11/23/2021 23:55:26,0.7692337,1.53846145,1.15385056,40,40,40,1197.2804,1197.2804,1.8386,0.3438242,0.002666472,99.77336,24.62268,1.93984222,5.938431,46,23.2810745,40
11/23/2021 23:55:27,0,3.076923,1.53846145,39,39,39,1197.28027,1197.28027,1.7801199,0.297997952,0.002444792,99.77335,24.6187057,1.93952942,5.93874359,46,23.2810745,39
11/23/2021 23:55:28,0,1.5625,0.78125,39,39,40,1197.2804,1197.2804,1.85535836,0.357272685,0.002715858,99.77336,24.62201,1.93978882,5.938484,46,23.2810822,39.33333333
11/23/2021 23:55:29,2.34375,1.57489777,1.95932388,38,38,40,1197.2804,1197.2804,1.7805953,0.293024242,0.002706815,99.77336,24.6239929,1.93994522,5.938328,46,23.2810822,38.66666667
11/23/2021 23:55:30,0,1.53846145,0.7692337,39,39,40,1197.28015,1197.28015,1.78088307,0.301329374,0.002668376,99.77335,24.6231155,1.93987656,5.93839645,46,23.2810822,39.33333333
11/23/2021 23:55:31,0,1.5625,0.78125,39,39,40,1197.28015,1197.28015,1.85387349,0.3598045,0.002715851,99.7733459,24.6238937,1.93993759,5.93833542,46,23.2810822,39.33333333
11/23/2021 23:55:32,0,1.53846145,0.7692337,38,38,39,1197.2804,1197.2804,1.83220267,0.3390837,0.002613999,99.77337,24.62336,1.93989563,5.93837738,46,23.2810822,38.33333333
11/23/2021 23:55:33,0,1.5625,0.78125,38,38,39,1197.28015,1197.28015,1.76086271,0.284526676,0.002686648,99.7733459,24.622879,1.93985748,5.93841553,46,23.2810822,38.33333333
11/23/2021 23:55:34,0,2.34375,1.171875,39,39,40,1197.2804,1197.2804,1.811123,0.315152973,0.002541433,99.77336,24.6223,1.93981171,5.9384613,46,23.2810822,39.33333333
11/23/2021 23:55:35,0,2.34375,1.171875,39,39,39,1995.4679,1197.28076,1.88036644,0.374716252,0.002701916,99.77339,24.6210327,1.93971252,5.93856049,46,23.2810822,39
11/23/2021 23:55:36,0.78125,1.5625,1.171875,38,38,39,1197.28,1197.28,1.76850486,0.2915212,0.002654909,99.77334,24.6203613,1.93965912,5.938614,46,23.2810822,38.33333333
11/23/2021 23:55:37,0,1.5625,0.78125,39,39,40,1197.27991,1197.27991,2.18277121,0.390167445,0.002738715,99.77332,24.6233139,1.93989182,5.938381,46,23.2810822,39.33333333
11/23/2021 23:55:38,1.5625,1.5625,1.5625,38,38,39,1197.27979,1197.27979,2.18475151,0.3898125,0.002703656,99.77331,24.6232147,1.93988419,5.938389,46,23.2810822,38.33333333
11/23/2021 23:55:39,0.7692337,1.53846145,1.15385056,39,39,40,1197.28064,1197.28064,2.175558,0.3818111,0.002444004,99.7733841,24.6239929,1.93994522,5.938328,46,23.2810822,39.33333333
11/23/2021 23:55:40,0,1.5625,0.78125,39,39,40,1197.28076,1197.28076,1.93779624,0.418296,0.002647635,99.77339,24.62268,1.93984222,5.938431,46,23.2810822,39.33333333
11/23/2021 23:55:41,0,3.125,1.5625,40,40,40,1197.2804,1197.2804,2.053846,0.522497833,0.002670087,99.77336,24.6221924,1.93980408,5.938469,46,23.2810822,40
11/23/2021 23:55:42,0,1.5625,0.78125,39,39,39,1197.28015,1197.28015,1.82909846,0.334921956,0.002741496,99.7733459,24.6217117,1.93976593,5.938507,46,23.2810822,39
11/23/2021 23:55:43,0.757575035,0.757575035,0.757575035,38,38,39,1197.2804,1197.2804,1.74384677,0.264746338,0.002422132,99.77337,24.6226349,1.93983841,5.9384346,46,23.2810822,38.33333333
11/23/2021 23:55:44,0,1.53846145,0.7692337,38,38,38,1197.28027,1197.28027,1.85036445,0.360386074,0.002493813,99.77335,24.62191,1.93978119,5.938492,46,23.2810822,38
11/23/2021 23:55:45,0,1.5625,0.78125,37,37,38,1197.28027,1197.28027,1.86217034,0.3703499,0.00273507,99.77335,24.6236954,1.93992233,5.93835068,46,23.2810822,37.33333333
11/23/2021 23:55:46,0,1.5625,0.78125,38,38,39,1197.28027,1197.28027,1.76622033,0.29202047,0.002525599,99.77336,24.623558,1.93991089,5.938362,46,23.2810822,38.33333333
11/23/2021 23:55:47,0,2.34375,1.171875,38,38,39,1197.28015,1197.28015,1.74132371,0.265025079,0.002678866,99.7733459,24.6212311,1.93972778,5.938545,46,23.2810822,38.33333333
11/23/2021 23:55:48,0,1.5625,0.78125,38,38,39,1197.2804,1197.2804,1.7565099,0.2821911,0.002699882,99.77336,24.6205521,1.93967438,5.93859863,46,23.2810822,38.33333333
11/23/2021 23:55:49,0,1.53846145,0.7692337,37,37,38,1197.28027,1197.28027,1.7553544,0.28268683,0.00266286,99.77335,24.6227875,1.93984985,5.938423,46,23.2810822,37.33333333
11/23/2021 23:55:50,0.757575035,1.51515007,1.13636255,38,38,39,1197.2804,1197.2804,1.79686153,0.314030558,0.002426432,99.77336,24.6237411,1.93992615,5.938347,46,23.2810822,38.33333333
11/23/2021 23:55:51,1.58730149,1.5625,1.57489777,37,37,38,1197.28027,1197.28027,1.83008587,0.349626154,0.002511921,99.77336,24.62191,1.93978119,5.938492,46,23.2810822,37.33333333
11/23/2021 23:55:52,0,1.5625,0.78125,38,38,39,1197.28,1197.28,1.74128449,0.272426158,0.002700612,99.77334,24.62133,1.93973541,5.9385376,46,23.2810822,38.33333333
11/23/2021 23:55:53,0,2.34375,1.171875,38,38,39,1197.2804,1197.2804,1.74245751,0.263057649,0.002685352,99.77336,24.62365,1.93991852,5.93835449,46,23.2810822,38.33333333
11/23/2021 23:55:54,0,0.78125,0.390625,38,38,39,1197.28027,1197.28027,1.7642895,0.29530707,0.0027007,99.77335,24.62297,1.93986511,5.938408,46,23.2810822,38.33333333
11/23/2021 23:55:55,0,1.5625,0.78125,38,38,38,1197.27979,1197.27979,1.87553251,0.3798153,0.002683776,99.77331,24.6199722,1.9396286,5.93864441,46,23.2810822,38
11/23/2021 23:55:56,0,2.30768919,1.15384459,39,39,40,1197.28088,1197.28088,1.7562058,0.277357,0.002694844,99.77341,24.6151733,1.939251,5.939022,46,23.2810822,39.33333333
11/23/2021 23:55:57,0,1.5625,0.78125,38,38,38,1197.28027,1197.28027,1.83650315,0.345169038,0.002724218,99.77335,24.6233139,1.93989182,5.938381,46,23.2810822,38
11/23/2021 23:55:58,0,1.5625,0.78125,38,38,38,1197.2804,1197.2804,1.75603652,0.2822051,0.002682704,99.77337,24.6225815,1.93983459,5.93843842,46,23.2810822,38
11/23/2021 23:55:59,1.538825,2.34375,1.94128752,39,39,39,1197.28,1197.28,1.82825482,0.330630243,0.002660643,99.77333,24.6205521,1.93967438,5.93859863,46,23.2810822,39
11/23/2021 23:56:00,0,2.34491229,1.17245913,39,39,39,1197.28064,1197.28064,1.863562,0.37346977,0.002509366,99.77339,24.6179352,1.93946838,5.93880463,46,23.2810822,39
11/23/2021 23:56:01,0,2.30768919,1.15384459,39,39,39,1197.28,1197.28,1.8397274,0.342311859,0.002657654,99.77334,24.6203613,1.93965912,5.938614,46,23.2810822,39
